PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
1.500 3.713956e+01 1.690658e-01 1.655424e-01 1.687549e-01 1.797397e+01 1.661079e+01 1.731095e+01 1.604501e+01 1.580867e+01 1.600969e+01 3.127797e-02 2.712520e-02 2.932299e-02 2.735128e-02 2.715129e-02 2.768205e-02 1.531670e+01 1.338697e+01 1.440669e+01 1.348157e+01 1.340048e+01 1.364740e+01
1.500 3.714369e+01 1.662683e-01 1.626018e-01 1.662683e-01 1.709940e+01 1.581564e+01 1.709940e+01 1.604211e+01 1.580642e+01 1.604211e+01 4.052086e-02 2.711619e-02 4.052086e-02 2.791007e-02 2.714624e-02 2.831700e-02 1.688945e+01 1.338277e+01 1.688945e+01 1.356646e+01 1.339813e+01 1.376426e+01
1.500 3.714489e+01 1.691654e-01 1.632277e-01 1.669844e-01 3.988753e+01 1.581583e+01 1.709528e+01 1.632241e+01 1.580671e+01 1.606272e+01 5.442164e-01 2.711714e-02 3.269096e-02 4.075411e-02 2.714719e-02 2.788534e-02 9.644900e+01 1.338322e+01 1.578100e+01 1.478910e+01 1.339858e+01 1.373629e+01
1.500 3.715213e+01 1.690435e-01 1.632478e-01 1.674314e-01 2.987514e+01 1.581932e+01 1.753445e+01 1.625713e+01 1.580423e+01 1.607430e+01 2.445585e-01 2.712562e-02 4.205607e-02 3.313338e-02 2.714222e-02 2.843500e-02 5.398772e+01 1.338716e+01 1.764580e+01 1.419642e+01 1.339626e+01 1.382197e+01
1.500 3.714394e+01 1.712471e-01 1.675742e-01 1.709338e-01 2.369039e+01 1.582550e+01 1.674811e+01 1.606450e+01 1.580687e+01 1.601254e+01 6.167643e+00 2.713683e-02 3.846534e-02 9.934815e-02 2.714742e-02 2.819313e-02 1.077724e+02 1.339238e+01 1.608145e+01 1.436276e+01 1.339868e+01 1.371219e+01
1.500 3.714491e+01 1.720260e-01 1.669505e-01 1.712021e-01 2.467972e+01 1.581993e+01 1.725572e+01 1.619853e+01 1.580597e+01 1.608986e+01 6.170165e+00 2.712504e-02 3.868985e-02 1.031245e-01 2.714527e-02 2.840985e-02 1.022903e+02 1.338689e+01 1.654052e+01 1.452621e+01 1.339768e+01 1.381908e+01
1.500 3.714556e+01 1.734969e-01 1.679917e-01 1.720280e-01 6.325999e+01 1.623687e+01 1.771419e+01 1.626730e+01 1.580614e+01 1.606908e+01 1.186440e+01 2.712262e-02 4.125645e-02 1.500528e-01 2.714591e-02 2.842049e-02 3.279389e+02 1.338577e+01 1.728307e+01 1.554890e+01 1.339798e+01 1.380712e+01
1.500 3.714602e+01 1.761160e-01 1.695942e-01 1.736961e-01 4.270195e+01 1.582153e+01 1.755424e+01 1.635164e+01 1.580563e+01 1.607980e+01 2.408339e-01 2.712839e-02 4.250451e-02 3.053984e-02 2.714465e-02 2.846285e-02 7.548189e+01 1.338845e+01 1.784463e+01 1.426866e+01 1.339739e+01 1.383253e+01
1.500 3.714605e+01 1.735446e-01 1.687270e-01 1.726377e-01 2.374291e+01 1.582109e+01 1.677978e+01 1.615511e+01 1.580571e+01 1.604774e+01 2.016222e-01 2.712756e-02 3.013218e-02 3.215834e-02 2.714488e-02 2.779929e-02 4.022824e+01 1.338807e+01 1.478286e+01 1.394855e+01 1.339750e+01 1.370194e+01
1.500 3.714131e+01 1.721193e-01 1.680375e-01 1.720798e-01 1.696084e+01 1.609352e+01 1.694827e+01 1.605845e+01 1.580892e+01 1.605539e+01 2.971376e-02 2.714719e-02 2.967943e-02 2.738270e-02 2.715250e-02 2.780228e-02 1.459109e+01 1.339721e+01 1.457510e+01 1.349649e+01 1.340105e+01 1.370352e+01
1.500 3.714939e+01 1.715500e-01 1.655446e-01 1.695711e-01 4.562204e+01 1.582338e+01 1.773369e+01 1.631607e+01 1.580412e+01 1.608310e+01 1.256560e+00 2.713206e-02 4.316008e-02 4.738667e-02 2.714127e-02 2.848714e-02 1.245200e+02 1.339016e+01 1.814552e+01 1.460589e+01 1.339582e+01 1.384365e+01
1.500 3.714855e+01 1.715800e-01 1.656934e-01 1.702150e-01 6.401886e+01 1.582040e+01 1.804239e+01 1.629272e+01 1.580483e+01 1.610427e+01 1.237604e+01 2.712628e-02 3.369819e-02 1.621353e-01 2.714302e-02 2.802773e-02 3.168594e+02 1.338747e+01 1.635916e+01 1.560203e+01 1.339663e+01 1.380536e+01
1.500 3.715038e+01 1.709455e-01 1.665100e-01 1.702926e-01 1.919149e+01 1.581751e+01 1.727384e+01 1.612037e+01 1.580360e+01 1.604812e+01 4.723933e-02 2.711972e-02 4.112232e-02 2.818311e-02 2.714011e-02 2.834895e-02 2.001783e+01 1.338442e+01 1.720380e+01 1.369376e+01 1.339528e+01 1.377965e+01
1.500 3.715097e+01 1.745318e-01 1.677717e-01 1.727726e-01 9.638933e+01 1.582139e+01 1.824878e+01 1.638426e+01 1.580400e+01 1.617069e+01 7.043376e+00 2.712820e-02 4.470589e-02 8.755721e-02 2.714132e-02 2.875463e-02 3.377080e+02 1.338837e+01 1.892232e+01 1.505762e+01 1.339584e+01 1.396844e+01
1.500 3.714620e+01 1.723923e-01 1.682259e-01 1.720858e-01 1.811133e+01 1.613087e+01 1.696765e+01 1.607318e+01 1.580549e+01 1.604230e+01 3.356441e-02 2.712721e-02 2.961646e-02 2.747328e-02 2.714421e-02 2.776973e-02 1.633967e+01 1.338790e+01 1.454572e+01 1.353858e+01 1.339719e+01 1.368837e+01
1.500 3.714876e+01 1.717528e-01 1.672397e-01 1.707316e-01 2.520951e+01 1.582078e+01 1.752772e+01 1.615414e+01 1.580474e+01 1.603764e+01 1.831248e-01 2.712748e-02 4.245689e-02 3.167123e-02 2.714273e-02 2.836442e-02 4.163028e+01 1.338803e+01 1.782226e+01 1.398001e+01 1.339650e+01 1.378508e+01
1.500 3.715199e+01 1.732103e-01 1.653745e-01 1.698134e-01 4.708710e+01 1.596120e+01 1.791957e+01 1.651320e+01 1.580356e+01 1.611321e+01 4.608241e-01 2.713669e-02 4.297634e-02 3.862038e-02 2.714034e-02 2.856402e-02 9.885160e+01 1.339232e+01 1.809658e+01 1.494131e+01 1.339539e+01 1.388005e+01
