PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
2.560 6.217800e+00 1.631584e-01 1.600834e-01 1.631584e-01 1.119883e+02 1.091545e+02 1.119883e+02 7.901912e+01 7.822895e+01 7.901912e+01 5.780753e-01 5.488248e-01 5.780753e-01 2.620778e-01 2.619477e-01 2.697688e-01 2.019094e+02 1.932177e+02 2.019094e+02 1.045597e+02 1.054820e+02 1.076281e+02
2.560 6.215522e+00 1.629132e-01 1.604258e-01 1.629132e-01 1.123622e+02 1.106654e+02 1.123622e+02 7.890212e+01 7.836862e+01 7.890212e+01 5.882719e-01 5.685240e-01 5.882719e-01 2.618070e-01 2.643849e-01 2.700724e-01 2.049219e+02 1.995228e+02 2.049219e+02 1.043344e+02 1.061688e+02 1.076283e+02
2.560 6.212076e+00 1.633215e-01 1.608228e-01 1.633215e-01 1.140400e+02 1.121165e+02 1.140400e+02 7.911511e+01 7.854951e+01 7.911511e+01 6.145276e-01 5.931915e-01 6.145276e-01 2.678049e-01 2.699528e-01 2.758581e-01 2.115473e+02 2.054715e+02 2.115473e+02 1.055626e+02 1.071825e+02 1.087370e+02
2.560 6.206861e+00 1.638752e-01 1.605998e-01 1.637437e-01 1.128889e+02 1.094469e+02 1.120082e+02 7.908197e+01 7.826948e+01 7.902065e+01 5.780350e-01 5.426309e-01 5.744377e-01 2.599510e-01 2.589180e-01 2.678141e-01 2.035852e+02 1.935674e+02 2.020018e+02 1.043123e+02 1.052823e+02 1.074596e+02
2.560 6.232914e+00 1.635549e-01 1.605002e-01 1.635336e-01 1.128832e+02 1.105164e+02 1.128832e+02 7.897478e+01 7.826261e+01 7.897478e+01 6.056063e-01 5.741455e-01 6.056063e-01 2.662333e-01 2.653173e-01 2.740228e-01 2.083186e+02 2.001780e+02 2.083186e+02 1.051667e+02 1.061593e+02 1.082437e+02
2.560 6.219638e+00 1.632627e-01 1.603246e-01 1.627426e-01 1.349850e+02 1.084567e+02 1.104456e+02 7.889808e+01 7.808914e+01 7.864059e+01 1.330895e+00 5.193848e-01 5.393826e-01 2.610375e-01 2.538935e-01 2.592031e-01 2.760608e+02 1.882889e+02 1.943333e+02 1.035814e+02 1.043845e+02 1.058691e+02
2.560 6.229191e+00 1.649060e-01 1.603779e-01 1.632326e-01 1.124486e+02 1.104470e+02 1.124486e+02 7.878402e+01 7.812891e+01 7.878402e+01 5.967739e-01 5.723764e-01 5.967739e-01 2.642404e-01 2.648031e-01 2.722724e-01 2.058993e+02 1.996170e+02 2.058993e+02 1.045368e+02 1.059010e+02 1.077143e+02
2.560 6.192589e+00 1.644845e-01 1.617745e-01 1.644845e-01 1.138946e+02 1.117618e+02 1.138946e+02 7.937774e+01 7.877416e+01 7.937774e+01 6.070137e-01 5.749381e-01 6.070137e-01 2.670079e-01 2.661137e-01 2.750397e-01 2.100175e+02 2.022703e+02 2.100175e+02 1.057451e+02 1.069812e+02 1.089260e+02
2.560 6.235361e+00 1.614714e-01 1.587870e-01 1.614714e-01 1.110657e+02 1.086398e+02 1.110657e+02 7.847649e+01 7.782343e+01 7.847649e+01 5.904781e-01 5.523685e-01 5.904781e-01 2.630764e-01 2.603023e-01 2.704094e-01 2.029475e+02 1.937710e+02 2.029475e+02 1.040753e+02 1.048147e+02 1.069763e+02
2.560 6.195321e+00 1.640704e-01 1.618955e-01 1.640704e-01 1.133998e+02 1.119117e+02 1.133998e+02 7.922525e+01 7.875785e+01 7.922525e+01 6.117933e-01 5.890510e-01 6.117933e-01 2.687355e-01 2.702150e-01 2.769525e-01 2.096774e+02 2.043220e+02 2.096774e+02 1.056250e+02 1.073995e+02 1.088546e+02
