PMMA AvgEnergyPrim DLET DLETPrim DLETProt TLET TLETPrim TLETProt dZ2Beta2 dZ2Beta2Prim dZ2Beta2Prot dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.3 3.796427e+00 1.878047e+02 1.876994e+02 1.878047e+02 1.284451e+02 1.283163e+02 1.284451e+02 5.494741e+02 5.471905e+02 5.494741e+02 4.001803e+02 3.995933e+02 4.001803e+02 1.553051e+02 2.162358e+02 2.167375e+02
4.3 3.815374e+00 1.899792e+02 1.888473e+02 1.899792e+02 1.280515e+02 1.277467e+02 1.280515e+02 6.192102e+02 6.142493e+02 6.192102e+02 4.236632e+02 4.200260e+02 4.236632e+02 1.589657e+02 2.216495e+02 2.227513e+02
4.3 3.841869e+00 1.986552e+02 1.947169e+02 1.986552e+02 1.298585e+02 1.288614e+02 1.298585e+02 6.541828e+02 6.184148e+02 6.541828e+02 4.540410e+02 4.359341e+02 4.540410e+02 1.631944e+02 2.236379e+02 2.290508e+02
4.3 3.835107e+00 1.921265e+02 1.914406e+02 1.921265e+02 1.278077e+02 1.276750e+02 1.278077e+02 6.489215e+02 6.358496e+02 6.489215e+02 4.389518e+02 4.341058e+02 4.389518e+02 1.596387e+02 2.230985e+02 2.246333e+02
4.3 3.807312e+00 2.000692e+02 1.949848e+02 2.000692e+02 1.313236e+02 1.295757e+02 1.313236e+02 6.857595e+02 6.462865e+02 6.857595e+02 4.639449e+02 4.429967e+02 4.639449e+02 1.670252e+02 2.280961e+02 2.354777e+02
4.3 3.767433e+00 1.999606e+02 1.985453e+02 1.999606e+02 1.314688e+02 1.310787e+02 1.314688e+02 6.370136e+02 6.312391e+02 6.370136e+02 4.517604e+02 4.473354e+02 4.517604e+02 1.638364e+02 2.290902e+02 2.304701e+02
4.345 3.223837e+00 1.962187e+02 1.962963e+02 1.962187e+02 1.398784e+02 1.408060e+02 1.398784e+02 6.794240e+02 6.882039e+02 6.794240e+02 4.480469e+02 4.510439e+02 4.480469e+02 6.040968e+01 2.543831e+02 2.518361e+02
4.345 3.120430e+00 2.130259e+02 2.149087e+02 2.130259e+02 1.472151e+02 1.497081e+02 1.472151e+02 5.324093e+02 5.389992e+02 5.324093e+02 4.411300e+02 4.461942e+02 4.411300e+02 6.175000e+01 2.557383e+02 2.504724e+02
4.345 3.187593e+00 2.302883e+02 2.296277e+02 2.302883e+02 1.513342e+02 1.521826e+02 1.513342e+02 8.465481e+02 8.488583e+02 8.465481e+02 5.630995e+02 5.621844e+02 5.630995e+02 7.055640e+01 2.956383e+02 2.936673e+02
4.345 3.238557e+00 2.118084e+02 2.098572e+02 2.118084e+02 1.441364e+02 1.444874e+02 1.441364e+02 7.191372e+02 6.878899e+02 7.191372e+02 4.924974e+02 4.797425e+02 4.924974e+02 6.501847e+01 2.615862e+02 2.643581e+02
4.345 3.128616e+00 2.303804e+02 2.238525e+02 2.303804e+02 1.530922e+02 1.511111e+02 1.530922e+02 8.904960e+02 8.622958e+02 8.904960e+02 5.745423e+02 5.540710e+02 5.745423e+02 7.582617e+01 2.946503e+02 3.025262e+02
4.345 3.168080e+00 2.163630e+02 2.177946e+02 2.163630e+02 1.474852e+02 1.501381e+02 1.474852e+02 5.445208e+02 5.502417e+02 5.445208e+02 4.509611e+02 4.550926e+02 4.509611e+02 6.125463e+01 2.577799e+02 2.523199e+02
4.345 3.117280e+00 2.185576e+02 2.173315e+02 2.185576e+02 1.495159e+02 1.501229e+02 1.495159e+02 8.463552e+02 8.234606e+02 8.463552e+02 5.360924e+02 5.272503e+02 5.360924e+02 7.263830e+01 2.892706e+02 2.907769e+02
4.345 3.198301e+00 2.263979e+02 2.125556e+02 2.113222e+02 1.460885e+02 1.461150e+02 1.442706e+02 8.202024e+02 8.041658e+02 7.951254e+02 5.370167e+02 5.159793e+02 5.111729e+02 6.709714e+01 2.782862e+02 2.736211e+02
4.345 3.172042e+00 2.083042e+02 2.094369e+02 2.083042e+02 1.453044e+02 1.468199e+02 1.453044e+02 7.327898e+02 7.423686e+02 7.327898e+02 4.815645e+02 4.863698e+02 4.815645e+02 6.628511e+01 2.737788e+02 2.697979e+02
4.345 3.135027e+00 2.134860e+02 2.151102e+02 2.134860e+02 1.472528e+02 1.506786e+02 1.472528e+02 6.309140e+02 6.378577e+02 6.309140e+02 4.662692e+02 4.708787e+02 4.662692e+02 5.972725e+01 2.693398e+02 2.621653e+02
4.345 3.059079e+00 2.095823e+02 2.104872e+02 2.095823e+02 1.475629e+02 1.494220e+02 1.475629e+02 7.689866e+02 7.483675e+02 7.689866e+02 4.942809e+02 4.902068e+02 4.942809e+02 6.850298e+01 2.794934e+02 2.781963e+02
4.345 3.230610e+00 2.256039e+02 2.262542e+02 2.258966e+02 1.474932e+02 1.496802e+02 1.476260e+02 7.987283e+02 8.063957e+02 8.003723e+02 5.439128e+02 5.474127e+02 5.449185e+02 6.758070e+01 2.852022e+02 2.805078e+02
4.345 3.094673e+00 2.142128e+02 2.102435e+02 2.142128e+02 1.477037e+02 1.483143e+02 1.477037e+02 7.086387e+02 6.711047e+02 7.086387e+02 4.910164e+02 4.720951e+02 4.910164e+02 6.547630e+01 2.676153e+02 2.706198e+02
4.345 3.163682e+00 2.233708e+02 2.242672e+02 2.233708e+02 1.500988e+02 1.522623e+02 1.500988e+02 7.381460e+02 7.215177e+02 7.381460e+02 5.171092e+02 5.151837e+02 5.171092e+02 7.093828e+01 2.808127e+02 2.786878e+02
4.345 3.154321e+00 2.193347e+02 2.196639e+02 2.193347e+02 1.475854e+02 1.482624e+02 1.475854e+02 8.317375e+02 8.394657e+02 8.317375e+02 5.390129e+02 5.421435e+02 5.390129e+02 7.122426e+01 2.847946e+02 2.826677e+02
4.345 3.180840e+00 2.110083e+02 2.106929e+02 2.110083e+02 1.455701e+02 1.468331e+02 1.455701e+02 7.654131e+02 7.397570e+02 7.654131e+02 5.005734e+02 4.928216e+02 5.005734e+02 6.771528e+01 2.724907e+02 2.731028e+02
4.345 3.231432e+00 2.084341e+02 2.093969e+02 2.084341e+02 1.431895e+02 1.446778e+02 1.431895e+02 6.999180e+02 7.089727e+02 6.999180e+02 4.765058e+02 4.807854e+02 4.765058e+02 6.455256e+01 2.649698e+02 2.612487e+02
4.345 3.138788e+00 2.249494e+02 2.227480e+02 2.249494e+02 1.515918e+02 1.514697e+02 1.515918e+02 7.765582e+02 7.837408e+02 7.765582e+02 5.303689e+02 5.284567e+02 5.303689e+02 6.785396e+01 2.880898e+02 2.878363e+02
4.345 3.192558e+00 2.223297e+02 2.219576e+02 2.204178e+02 1.484867e+02 1.494434e+02 1.476886e+02 7.755887e+02 7.856404e+02 7.769905e+02 5.220556e+02 5.265169e+02 5.213904e+02 7.050673e+01 2.837743e+02 2.793063e+02
4.345 3.163553e+00 2.309871e+02 2.286553e+02 2.309871e+02 1.503034e+02 1.508058e+02 1.503034e+02 1.007149e+03 9.513982e+02 1.007149e+03 6.093817e+02 5.889270e+02 6.093817e+02 7.537508e+01 3.050569e+02 3.102747e+02
4.345 3.083825e+00 2.244441e+02 2.244260e+02 2.244441e+02 1.515351e+02 1.535279e+02 1.515351e+02 8.124662e+02 7.884194e+02 8.124662e+02 5.375236e+02 5.304344e+02 5.375236e+02 7.082088e+01 2.926416e+02 2.912532e+02
4.345 3.102656e+00 2.052388e+02 2.061589e+02 2.052388e+02 1.464839e+02 1.479237e+02 1.464839e+02 6.295904e+02 6.352518e+02 6.295904e+02 4.473106e+02 4.505553e+02 4.473106e+02 5.823194e+01 2.639209e+02 2.605687e+02
4.345 3.089908e+00 2.177361e+02 2.164233e+02 2.177361e+02 1.491958e+02 1.505563e+02 1.491958e+02 6.495382e+02 6.127164e+02 6.495382e+02 4.825410e+02 4.687869e+02 4.825410e+02 6.073303e+01 2.656941e+02 2.671891e+02
4.345 3.110848e+00 2.174221e+02 2.183482e+02 2.174221e+02 1.488774e+02 1.499612e+02 1.488774e+02 7.498375e+02 7.575156e+02 7.498375e+02 5.104707e+02 5.145009e+02 5.104707e+02 6.329514e+01 2.801874e+02 2.772384e+02
4.345 3.123927e+00 2.236101e+02 2.210923e+02 2.208931e+02 1.532088e+02 1.530116e+02 1.524259e+02 6.839121e+02 6.834192e+02 6.738229e+02 4.996112e+02 4.939036e+02 4.904129e+02 7.029966e+01 2.799010e+02 2.778867e+02
4.345 3.133813e+00 2.298845e+02 2.269236e+02 2.298845e+02 1.528525e+02 1.531322e+02 1.528525e+02 8.162600e+02 7.825530e+02 8.162600e+02 5.558134e+02 5.399264e+02 5.558134e+02 6.747472e+01 2.895800e+02 2.929917e+02
4.345 3.114809e+00 2.262462e+02 2.273226e+02 2.262462e+02 1.513254e+02 1.538555e+02 1.513254e+02 9.084646e+02 9.140676e+02 9.084646e+02 5.696052e+02 5.729152e+02 5.696052e+02 7.008559e+01 3.070760e+02 3.010588e+02
4.345 3.171150e+00 3.211497e+02 2.075848e+02 2.109811e+02 1.497783e+02 1.479242e+02 1.477587e+02 3.889707e+03 5.637980e+02 6.013563e+02 9.534016e+02 4.345423e+02 4.524551e+02 6.897414e+01 2.556350e+02 2.595545e+02
4.345 3.096446e+00 2.121336e+02 2.124937e+02 2.121336e+02 1.489602e+02 1.497052e+02 1.489602e+02 7.261636e+02 7.349095e+02 7.261636e+02 4.893673e+02 4.929509e+02 4.893673e+02 6.799606e+01 2.777271e+02 2.754585e+02
4.345 3.182205e+00 2.196085e+02 2.168096e+02 2.196085e+02 1.470719e+02 1.470022e+02 1.470719e+02 8.366784e+02 8.090125e+02 8.366784e+02 5.422964e+02 5.290127e+02 5.422964e+02 6.853270e+01 2.791644e+02 2.824999e+02
4.345 3.019411e+00 2.328234e+02 2.278809e+02 2.267952e+02 1.559557e+02 1.568160e+02 1.548163e+02 8.641106e+02 8.643436e+02 8.581580e+02 5.610771e+02 5.564530e+02 5.528954e+02 7.441525e+01 3.087888e+02 3.038544e+02
4.345 3.065294e+00 2.275742e+02 2.282668e+02 2.275742e+02 1.518987e+02 1.535567e+02 1.518987e+02 8.377424e+02 8.484473e+02 8.377424e+02 5.544483e+02 5.590615e+02 5.544483e+02 7.137206e+01 2.991523e+02 2.946645e+02
4.345 3.081422e+00 2.189903e+02 2.154994e+02 2.189903e+02 1.504952e+02 1.505419e+02 1.504952e+02 7.988987e+02 7.654062e+02 7.988987e+02 5.207110e+02 5.035016e+02 5.207110e+02 7.493398e+01 2.843634e+02 2.880073e+02
4.345 3.122580e+00 2.251678e+02 2.257763e+02 2.251678e+02 1.522096e+02 1.532526e+02 1.522096e+02 7.931980e+02 8.013179e+02 7.931980e+02 5.337472e+02 5.373354e+02 5.337472e+02 7.215847e+01 2.941493e+02 2.911902e+02
4.345 3.147346e+00 2.089784e+02 2.090495e+02 2.089784e+02 1.453964e+02 1.466168e+02 1.453964e+02 6.962216e+02 7.069584e+02 6.962216e+02 4.753106e+02 4.788187e+02 4.753106e+02 6.506194e+01 2.683246e+02 2.649795e+02
4.345 2.996179e+00 2.166122e+02 2.181836e+02 2.166122e+02 1.518739e+02 1.549753e+02 1.518739e+02 6.391583e+02 6.484013e+02 6.391583e+02 4.706526e+02 4.760105e+02 4.706526e+02 6.529603e+01 2.802776e+02 2.733712e+02
2.5 4.724483e+01 1.690561e+01 1.301923e+01 1.425227e+01 1.334220e+01 1.301247e+01 1.329341e+01 1.693043e+01 1.068242e+01 1.242646e+01 1.676807e+01 1.068242e+01 1.241970e+01 1.086712e+01 1.069530e+01 1.103300e+01
2.5 4.725119e+01 2.855217e+01 1.325803e+01 1.434914e+01 1.350440e+01 1.301094e+01 1.327637e+01 3.902679e+01 1.068509e+01 1.214341e+01 3.686486e+01 1.068509e+01 1.214264e+01 1.114106e+01 1.069385e+01 1.100982e+01
2.5 4.725434e+01 6.792847e+01 1.346699e+01 1.454989e+01 1.348373e+01 1.301057e+01 1.325659e+01 1.151251e+03 1.068368e+01 1.230059e+01 2.028648e+02 1.068368e+01 1.229293e+01 1.175099e+01 1.069357e+01 1.099073e+01
2.5 4.724574e+01 1.684244e+01 1.325572e+01 1.428848e+01 1.333450e+01 1.301254e+01 1.326116e+01 2.679584e+01 1.068517e+01 1.209866e+01 1.989246e+01 1.068517e+01 1.209741e+01 1.100769e+01 1.069543e+01 1.099322e+01
2.5 4.725775e+01 2.241790e+01 1.301536e+01 1.486143e+01 1.338445e+01 1.300954e+01 1.329650e+01 2.390927e+03 1.067876e+01 1.410492e+01 8.546292e+01 1.067876e+01 1.398329e+01 1.148939e+01 1.069257e+01 1.106878e+01
2.5 4.724767e+01 1.443136e+01 1.302372e+01 1.435887e+01 1.329801e+01 1.301175e+01 1.328762e+01 1.268994e+01 1.068663e+01 1.258788e+01 1.268201e+01 1.068663e+01 1.257997e+01 1.081248e+01 1.069463e+01 1.102991e+01
2.5 4.725418e+01 1.809136e+01 1.301878e+01 1.443337e+01 1.335531e+01 1.301025e+01 1.328527e+01 1.914180e+01 1.068196e+01 1.292683e+01 1.888079e+01 1.068196e+01 1.290472e+01 1.091407e+01 1.069321e+01 1.103568e+01
2.5 4.725498e+01 1.601553e+01 1.359143e+01 1.574959e+01 1.331767e+01 1.300998e+01 1.330394e+01 1.861984e+01 1.067913e+01 1.826167e+01 1.616206e+01 1.067913e+01 1.580285e+01 1.090014e+01 1.069295e+01 1.112424e+01
2.5 4.724850e+01 1.170200e+02 1.301942e+01 1.735703e+01 1.363710e+01 1.301159e+01 1.340439e+01 5.138338e+03 1.068258e+01 3.280839e+01 4.160963e+02 1.068258e+01 2.344377e+01 1.273532e+01 1.069448e+01 1.143968e+01
2.5 4.724899e+01 1.685819e+02 1.348934e+01 1.522718e+01 1.374889e+01 1.301160e+01 1.331236e+01 7.672378e+03 1.068703e+01 1.349400e+01 5.930336e+02 1.068703e+01 1.347118e+01 1.306821e+01 1.069452e+01 1.107862e+01
2.5 4.725418e+01 1.444523e+01 1.320720e+01 1.418502e+01 1.328342e+01 1.301035e+01 1.326643e+01 1.227011e+01 1.068122e+01 1.195198e+01 1.226903e+01 1.068122e+01 1.195111e+01 1.078778e+01 1.069333e+01 1.099346e+01
2.5 4.725219e+01 2.752680e+01 1.301767e+01 1.497170e+01 1.342155e+01 1.301074e+01 1.331720e+01 4.406705e+01 1.068089e+01 1.431052e+01 3.724843e+01 1.068089e+01 1.415885e+01 1.103926e+01 1.069370e+01 1.109709e+01
2.5 4.725411e+01 1.443317e+01 1.302041e+01 1.380462e+01 1.324140e+01 1.301016e+01 1.322308e+01 1.264047e+01 1.068346e+01 1.168963e+01 1.262741e+01 1.068346e+01 1.168928e+01 1.073757e+01 1.069310e+01 1.094028e+01
2.5 4.725051e+01 5.311613e+01 1.302549e+01 1.572860e+01 1.344973e+01 1.301144e+01 1.331984e+01 1.595021e+03 1.068844e+01 2.346255e+01 1.799825e+02 1.068844e+01 1.832100e+01 1.167061e+01 1.069441e+01 1.120253e+01
2.5 4.725614e+01 2.369956e+01 1.302024e+01 1.423366e+01 1.335880e+01 1.300985e+01 1.326409e+01 9.302661e+01 1.068331e+01 1.241625e+01 4.221577e+01 1.068331e+01 1.240995e+01 1.112678e+01 1.069285e+01 1.100343e+01
2.5 4.725194e+01 2.738852e+01 1.328437e+01 1.421914e+01 1.335894e+01 1.301134e+01 1.325368e+01 2.843053e+03 1.068810e+01 1.196984e+01 1.265470e+02 1.068810e+01 1.196623e+01 1.147690e+01 1.069434e+01 1.097960e+01
2.5 4.724786e+01 7.933996e+01 1.302147e+01 1.417475e+01 1.349358e+01 1.301172e+01 1.329907e+01 5.678526e+03 1.068454e+01 1.221028e+01 3.194402e+02 1.068454e+01 1.220954e+01 1.245022e+01 1.069460e+01 1.103776e+01
2.5 4.724438e+01 1.436598e+01 1.302388e+01 1.411699e+01 1.326458e+01 1.301248e+01 1.325212e+01 1.261991e+01 1.068677e+01 1.229513e+01 1.261185e+01 1.068677e+01 1.228770e+01 1.077201e+01 1.069531e+01 1.098478e+01
2.5 4.725249e+01 1.510705e+01 1.303138e+01 1.495574e+01 1.332189e+01 1.301073e+01 1.331276e+01 1.768190e+01 1.068474e+01 1.749813e+01 1.531227e+01 1.068474e+01 1.512691e+01 1.087867e+01 1.069370e+01 1.111998e+01
2.5 4.725070e+01 1.701927e+01 1.301781e+01 1.406580e+01 1.334383e+01 1.301125e+01 1.327346e+01 1.987205e+01 1.068105e+01 1.495173e+01 1.760180e+01 1.068105e+01 1.287796e+01 1.089077e+01 1.069419e+01 1.103963e+01
2.5 4.725341e+01 1.938917e+01 1.337263e+01 1.471241e+01 1.335809e+01 1.301038e+01 1.328661e+01 2.566726e+01 1.069137e+01 1.596487e+01 2.224824e+01 1.069137e+01 1.372251e+01 1.095235e+01 1.069332e+01 1.106725e+01
2.5 4.725337e+01 9.520240e+01 1.301872e+01 1.421917e+01 1.350531e+01 1.301068e+01 1.328987e+01 1.391273e+03 1.068202e+01 1.514109e+01 2.571298e+02 1.068202e+01 1.308886e+01 1.173894e+01 1.069365e+01 1.106354e+01
2.5 4.725086e+01 1.823334e+01 1.316416e+01 1.460051e+01 1.333816e+01 1.301109e+01 1.327022e+01 1.956913e+01 1.068608e+01 1.267821e+01 1.901205e+01 1.068608e+01 1.265519e+01 1.087974e+01 1.069404e+01 1.101252e+01
2.5 4.724306e+01 1.464523e+01 1.307491e+01 1.464523e+01 1.328878e+01 1.301313e+01 1.328878e+01 1.307729e+01 1.068487e+01 1.307729e+01 1.306642e+01 1.068487e+01 1.306642e+01 1.080426e+01 1.069597e+01 1.104707e+01
2.5 4.724475e+01 1.857873e+01 1.302074e+01 1.556003e+01 1.341172e+01 1.301252e+01 1.333268e+01 2.725776e+01 1.068389e+01 2.228399e+01 2.230199e+01 1.068389e+01 1.752781e+01 1.107813e+01 1.069537e+01 1.120674e+01
2.5 4.725079e+01 1.453260e+01 1.302226e+01 1.449433e+01 1.330578e+01 1.301113e+01 1.330236e+01 1.297291e+01 1.068525e+01 1.293090e+01 1.295755e+01 1.068525e+01 1.291554e+01 1.082981e+01 1.069407e+01 1.105473e+01
2.5 4.724763e+01 1.939838e+01 1.319742e+01 1.447737e+01 1.333027e+01 1.301192e+01 1.326957e+01 1.702937e+03 1.068348e+01 1.258158e+01 6.298701e+01 1.068348e+01 1.257452e+01 1.124661e+01 1.069481e+01 1.101262e+01
2.5 4.725674e+01 1.474503e+01 1.333586e+01 1.447295e+01 1.328905e+01 1.300958e+01 1.327427e+01 1.261884e+01 1.068657e+01 1.226043e+01 1.261581e+01 1.068657e+01 1.225787e+01 1.078828e+01 1.069257e+01 1.100962e+01
2.5 4.725322e+01 4.021346e+01 1.302050e+01 1.494721e+01 1.350548e+01 1.301038e+01 1.331028e+01 3.985744e+02 1.068351e+01 2.011129e+01 1.142576e+02 1.068351e+01 1.575690e+01 1.196763e+01 1.069331e+01 1.115060e+01
2.5 4.724213e+01 1.638010e+01 1.379238e+01 1.571584e+01 1.334509e+01 1.301309e+01 1.332355e+01 1.852949e+01 1.068245e+01 1.755634e+01 1.610921e+01 1.068245e+01 1.514532e+01 1.093734e+01 1.069590e+01 1.113388e+01
2.5 4.725583e+01 1.497877e+01 1.346160e+01 1.453533e+01 1.330594e+01 1.300995e+01 1.328558e+01 1.553599e+01 1.068097e+01 1.481937e+01 1.355091e+01 1.068097e+01 1.283882e+01 1.085109e+01 1.069295e+01 1.105127e+01
2.5 4.725182e+01 2.478530e+01 1.312993e+01 1.399599e+01 1.335494e+01 1.301091e+01 1.324885e+01 4.303183e+01 1.068263e+01 1.181392e+01 3.533180e+01 1.068263e+01 1.181308e+01 1.094472e+01 1.069386e+01 1.097022e+01
2.5 4.724938e+01 2.027665e+01 1.302268e+01 1.440935e+01 1.339782e+01 1.301147e+01 1.328060e+01 2.307675e+01 1.068562e+01 1.280070e+01 2.249837e+01 1.068562e+01 1.278572e+01 1.097640e+01 1.069439e+01 1.102779e+01
2.5 4.724870e+01 1.775627e+01 1.316034e+01 1.431677e+01 1.335905e+01 1.301165e+01 1.328866e+01 1.844566e+01 1.068746e+01 1.229853e+01 1.808017e+01 1.068746e+01 1.229441e+01 1.089134e+01 1.069456e+01 1.102520e+01
2.5 4.725821e+01 2.268664e+01 1.302159e+01 1.452065e+01 1.339984e+01 1.300952e+01 1.330525e+01 4.854027e+02 1.067915e+01 1.286403e+01 6.048828e+01 1.067915e+01 1.285725e+01 1.135745e+01 1.069257e+01 1.105944e+01
2.5 4.725101e+01 1.006234e+02 1.302065e+01 1.540170e+01 1.356480e+01 1.301109e+01 1.331873e+01 3.907531e+03 1.068377e+01 1.867924e+01 3.438765e+02 1.068377e+01 1.624155e+01 1.237134e+01 1.069402e+01 1.114866e+01
3.8 2.163232e+01 3.278137e+01 2.580079e+01 2.677433e+01 2.510754e+01 2.476329e+01 2.499678e+01 7.749183e+01 2.427432e+01 2.581979e+01 4.491260e+01 2.426348e+01 2.580303e+01 2.285857e+01 2.288975e+01 2.321727e+01
3.8 2.162552e+01 3.178721e+01 2.605927e+01 2.735712e+01 2.518835e+01 2.481393e+01 2.508884e+01 7.794942e+02 2.480569e+01 2.716654e+01 6.404466e+01 2.478399e+01 2.707807e+01 2.319853e+01 2.296650e+01 2.336268e+01
3.8 2.164305e+01 2.845994e+01 2.644051e+01 2.767397e+01 2.509925e+01 2.479807e+01 2.506057e+01 3.195254e+01 2.797828e+01 3.083152e+01 2.997641e+01 2.638070e+01 2.886139e+01 2.264348e+01 2.301318e+01 2.339544e+01
3.8 2.164593e+01 2.711621e+01 2.613098e+01 2.689107e+01 2.501272e+01 2.478324e+01 2.499790e+01 2.657822e+01 2.514259e+01 2.625183e+01 2.644325e+01 2.500839e+01 2.611859e+01 2.248257e+01 2.293397e+01 2.322351e+01
3.8 2.165136e+01 3.465402e+01 2.585598e+01 2.705643e+01 2.521531e+01 2.476139e+01 2.499763e+01 7.229855e+01 2.474307e+01 2.904544e+01 4.472860e+01 2.463896e+01 2.742660e+01 2.301110e+01 2.289888e+01 2.328112e+01
3.8 2.164577e+01 4.866956e+01 2.626523e+01 2.742412e+01 2.519570e+01 2.475718e+01 2.500912e+01 3.927513e+03 2.421921e+01 2.833767e+01 1.942422e+02 2.420815e+01 2.685013e+01 2.409830e+01 2.288028e+01 2.327783e+01
3.8 2.162585e+01 3.728620e+01 2.619563e+01 2.775616e+01 2.523609e+01 2.481971e+01 2.506602e+01 2.189584e+03 2.462113e+01 3.011326e+01 1.096277e+02 2.459824e+01 2.842993e+01 2.379512e+01 2.296935e+01 2.339078e+01
3.8 2.164474e+01 3.119257e+01 2.651608e+01 2.807352e+01 2.512440e+01 2.479574e+01 2.503444e+01 4.531905e+01 3.231774e+01 3.969214e+01 3.769671e+01 2.797549e+01 3.237764e+01 2.295045e+01 2.309440e+01 2.354214e+01
3.8 2.164432e+01 3.442632e+01 2.593676e+01 2.705100e+01 2.515657e+01 2.477800e+01 2.500971e+01 1.210767e+03 2.685060e+01 2.873369e+01 7.841217e+01 2.531653e+01 2.719968e+01 2.324355e+01 2.295944e+01 2.329382e+01
3.8 2.162504e+01 3.213568e+01 2.561337e+01 2.667584e+01 2.509839e+01 2.477433e+01 2.504926e+01 1.773688e+03 2.408476e+01 2.566020e+01 8.581185e+01 2.408086e+01 2.565457e+01 2.321231e+01 2.289660e+01 2.327319e+01
3.8 2.163543e+01 2.983955e+01 2.562529e+01 2.668491e+01 2.504620e+01 2.477219e+01 2.498778e+01 3.593249e+01 2.410370e+01 2.812723e+01 3.301987e+01 2.409975e+01 2.662375e+01 2.262431e+01 2.289679e+01 2.324523e+01
3.8 2.164020e+01 2.934696e+01 2.667533e+01 2.819890e+01 2.511671e+01 2.481086e+01 2.506160e+01 3.990326e+01 2.907412e+01 3.324855e+01 3.438417e+01 2.724341e+01 3.074055e+01 2.285647e+01 2.304797e+01 2.344497e+01
3.8 2.163789e+01 3.815920e+01 2.583655e+01 2.735172e+01 2.520846e+01 2.476638e+01 2.501217e+01 1.942529e+03 2.423292e+01 2.848321e+01 1.047746e+02 2.422670e+01 2.782184e+01 2.341379e+01 2.289389e+01 2.328017e+01
3.8 2.164452e+01 4.045435e+01 2.610287e+01 2.721855e+01 2.527548e+01 2.477743e+01 2.500974e+01 6.594259e+02 2.750893e+01 3.158992e+01 7.767440e+01 2.595732e+01 2.855777e+01 2.359289e+01 2.297453e+01 2.334710e+01
3.8 2.164334e+01 5.598056e+01 2.592981e+01 2.706452e+01 2.509507e+01 2.474352e+01 2.498121e+01 7.007806e+02 2.376939e+01 2.587978e+01 1.342054e+02 2.376833e+01 2.581644e+01 2.276271e+01 2.285186e+01 2.319487e+01
3.8 2.163149e+01 2.846480e+01 2.588021e+01 2.739871e+01 2.508788e+01 2.480216e+01 2.505858e+01 8.746327e+01 2.458829e+01 3.367011e+01 3.351417e+01 2.457610e+01 2.926780e+01 2.275525e+01 2.294863e+01 2.344809e+01
3.8 2.163876e+01 2.894660e+01 2.589624e+01 2.654831e+01 2.502621e+01 2.478232e+01 2.497483e+01 1.427805e+03 2.660877e+01 2.753608e+01 6.518895e+01 2.520470e+01 2.615258e+01 2.316741e+01 2.296372e+01 2.322112e+01
3.8 2.163319e+01 2.925091e+01 2.644054e+01 2.726323e+01 2.504940e+01 2.478619e+01 2.497788e+01 3.710872e+01 3.209869e+01 3.335741e+01 3.234394e+01 2.758072e+01 2.889666e+01 2.271033e+01 2.306463e+01 2.333232e+01
3.8 2.163111e+01 3.181589e+01 2.691096e+01 2.818904e+01 2.518345e+01 2.484753e+01 2.508434e+01 4.683056e+01 3.573275e+01 4.022358e+01 3.889849e+01 2.963755e+01 3.268181e+01 2.300260e+01 2.322506e+01 2.361402e+01
3.8 2.162668e+01 4.269983e+01 2.592781e+01 2.769771e+01 2.535316e+01 2.479916e+01 2.506858e+01 1.615138e+03 2.676520e+01 3.177376e+01 9.544386e+01 2.529343e+01 2.880375e+01 2.371723e+01 2.298508e+01 2.342836e+01
3.8 2.164107e+01 6.839001e+01 2.575315e+01 2.696729e+01 2.531333e+01 2.476713e+01 2.499938e+01 3.936798e+03 2.444834e+01 3.067861e+01 2.771027e+02 2.442386e+01 2.777297e+01 2.480937e+01 2.289920e+01 2.331441e+01
3.8 2.166322e+01 2.958947e+01 2.596920e+01 2.704462e+01 2.503130e+01 2.474122e+01 2.497027e+01 3.664897e+01 2.741176e+01 3.129627e+01 3.299282e+01 2.582124e+01 2.827620e+01 2.263843e+01 2.292608e+01 2.329119e+01
3.8 2.162916e+01 3.814824e+01 2.597472e+01 2.739026e+01 2.521763e+01 2.480918e+01 2.504747e+01 1.873592e+03 2.484311e+01 3.009239e+01 1.078851e+02 2.481033e+01 2.838526e+01 2.348503e+01 2.296265e+01 2.336570e+01
3.8 2.162407e+01 6.525925e+01 2.636241e+01 2.770085e+01 2.522661e+01 2.482496e+01 2.505081e+01 5.680277e+02 3.011096e+01 3.694540e+01 1.531672e+02 2.707674e+01 3.095759e+01 2.322573e+01 2.308379e+01 2.350250e+01
3.8 2.165793e+01 6.401032e+01 2.623767e+01 2.798055e+01 2.532690e+01 2.476666e+01 2.504249e+01 4.103819e+03 3.208148e+01 3.962264e+01 2.449845e+02 2.752864e+01 3.214016e+01 2.457458e+01 2.304681e+01 2.355051e+01
3.8 2.164221e+01 4.616812e+01 2.622290e+01 2.862596e+01 2.532801e+01 2.480043e+01 2.513719e+01 7.303304e+02 2.765544e+01 3.759955e+01 1.233045e+02 2.611398e+01 3.261960e+01 2.408285e+01 2.300724e+01 2.363122e+01
