PMMA,AvgEnergyPrim,Dose,DosePrim,DoseProt,DLET,DLETPrim,DLETProt,TLET,TLETPrim,TLETProt,dQ,dQPrim,dQProt,tQ,tQPrim,tQProt,dZeff2Beta2,dZeff2Beta2Prim,dZeff2Beta2Prot,tZeff2Beta2,tZeff2Beta2Prim,tZeff2Beta2Prot
0.5,72.40315,0.1397529,0.1344165,0.1374522,110.508,9.298223,10.4125,9.630957,9.296326,9.441172,8.568382,0.01389856,0.02054346,0.05963244,0.0139199,0.01440174,363.4534,7.231125,9.242183,8.289869,7.242436,7.427095
0.5,72.4045,0.1364173,0.1331944,0.1357822,18.24326,9.304681,10.09492,9.466114,9.296181,9.41782,0.1070676,0.01389797,0.02009014,0.01460072,0.01391962,0.01433807,30.49944,7.230855,8.990323,7.452091,7.242303,7.396162
0.5,72.40477,0.1371818,0.1339372,0.136798,12.40272,9.311258,10.36948,9.462983,9.296153,9.430951,1.015335,0.01389844,0.02094628,0.02302454,0.01391956,0.01438545,27.8073,7.231069,9.41246,7.541024,7.242277,7.419015
0.5,72.40449,0.1401664,0.1353889,0.1385003,42.61406,9.317789,10.21002,9.574303,9.296188,9.436625,5.895947,0.01389771,0.02004047,0.04861021,0.01391963,0.01438319,185.4799,7.23073,9.0145,8.14883,7.242309,7.41842
0.5,72.4046,0.1371623,0.1338867,0.1366329,12.0349,9.330925,10.46253,9.464995,9.29617,9.425001,0.02726838,0.01389734,0.02171451,0.01441304,0.01391959,0.01437915,12.23617,7.230558,9.724253,7.424529,7.242292,7.414997
0.5,72.40502,0.1380314,0.1342976,0.1372218,42.30439,9.336474,10.14311,9.502325,9.296128,9.436836,1.955732,0.01389735,0.01619782,0.02451716,0.01391951,0.01426906,123.8062,7.230566,8.300463,7.658212,7.242255,7.404951
0.5,72.40505,0.1386906,0.133067,0.1360031,62.745,9.338474,10.63042,9.657963,9.296128,9.443615,2.964273,0.01389745,0.02226477,0.03366249,0.01391951,0.01442874,174.829,7.230611,9.989143,8.0632,7.242254,7.438569
0.5,72.40445,0.1371822,0.1329579,0.1357545,24.55089,9.344263,9.965528,9.548677,9.296185,9.42753,4.980631,0.01389775,0.01553336,0.04943191,0.01391962,0.01423442,117.3816,7.23075,7.992268,8.008822,7.242307,7.38887
0.5,72.40415,0.1385386,0.1336815,0.1368469,38.73942,9.347324,10.37221,9.583595,9.296217,9.438325,8.631655,0.01389803,0.02090979,0.06951988,0.01391969,0.01439707,193.7906,7.230878,9.382867,8.339276,7.242335,7.424082
0.5,72.40357,0.1386146,0.1343719,0.1373838,30.96887,9.350072,10.85322,9.545715,9.296273,9.442103,5.448323,0.01389774,0.02722347,0.04933006,0.01391979,0.01455827,149.8494,7.230744,11.04616,8.096852,7.242386,7.45653
0.5,72.40402,0.1373625,0.1338267,0.136665,21.40692,9.360604,10.1369,9.490233,9.296232,9.432694,0.3709581,0.0138982,0.01618409,0.01885692,0.01391972,0.01425805,46.77269,7.230961,8.292037,7.650185,7.24235,7.39976
0.5,72.40483,0.1367567,0.1332613,0.1359925,20.42288,9.367265,10.06935,9.488457,9.296148,9.422522,5.560262,0.01389742,0.01597952,0.04879616,0.01391955,0.01423047,101.8962,7.230598,8.195025,7.820294,7.242273,7.38688
0.5,72.40516,0.1372864,0.1338561,0.1366626,15.12261,9.373138,10.56064,9.480744,9.296116,9.431799,0.3451758,0.0138971,0.02194492,0.01592773,0.01391949,0.01439478,30.11394,7.230446,9.843987,7.526423,7.242243,7.423083
0.5,72.40498,0.1392273,0.1345899,0.1376612,37.17691,9.377762,10.32774,9.568562,9.296133,9.439304,4.543665,0.01389752,0.02027944,0.04465906,0.01391952,0.01439501,121.4451,7.230644,9.118378,7.931475,7.242259,7.42343
