PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.216 5.967073e+00 3.044182e-02 2.997143e-02 3.044182e-02 1.371640e+02 1.352001e+02 1.371640e+02 8.809750e+01 8.746469e+01 8.809750e+01 5.089153e-01 0.000000e+00 7.988040e-01 2.361116e-01 0.000000e+00 3.400644e-01 2.740958e+02 2.666286e+02 2.740958e+02 1.194179e+02 1.278490e+02 1.299154e+02
4.216 5.949282e+00 3.102779e-02 3.053089e-02 3.102779e-02 1.381401e+02 1.368738e+02 1.381401e+02 8.850100e+01 8.798801e+01 8.850100e+01 5.098474e-01 0.000000e+00 8.424230e-01 2.360332e-01 0.000000e+00 3.556759e-01 2.807411e+02 2.756343e+02 2.807411e+02 1.211080e+02 1.305265e+02 1.322033e+02
4.216 5.982982e+00 2.983100e-02 2.941357e-02 2.983100e-02 1.365629e+02 1.347464e+02 1.365629e+02 8.772265e+01 8.717330e+01 8.772265e+01 5.009189e-01 0.000000e+00 8.196662e-01 2.328612e-01 0.000000e+00 3.466984e-01 2.752586e+02 2.687116e+02 2.752586e+02 1.190897e+02 1.283027e+02 1.300884e+02
4.216 5.979717e+00 3.041504e-02 2.998585e-02 3.041504e-02 1.382019e+02 1.362498e+02 1.382019e+02 8.797183e+01 8.741605e+01 8.797183e+01 5.129515e-01 0.000000e+00 8.651207e-01 2.361212e-01 0.000000e+00 3.588140e-01 2.845898e+02 2.766226e+02 2.845898e+02 1.216539e+02 1.299009e+02 1.318800e+02
4.216 5.941700e+00 3.069914e-02 3.027488e-02 3.069914e-02 1.429506e+02 1.419400e+02 1.429506e+02 8.917933e+01 8.870851e+01 8.917933e+01 5.396231e-01 0.000000e+00 9.576308e-01 2.406861e-01 0.000000e+00 3.848042e-01 3.060450e+02 3.034631e+02 3.060450e+02 1.259008e+02 1.358053e+02 1.369339e+02
4.216 5.934316e+00 3.073699e-02 3.029955e-02 3.073699e-02 1.373942e+02 1.364581e+02 1.373942e+02 8.830282e+01 8.785009e+01 8.830282e+01 5.068200e-01 0.000000e+00 8.860550e-01 2.355897e-01 0.000000e+00 3.683698e-01 2.854585e+02 2.833943e+02 2.854585e+02 1.223859e+02 1.322066e+02 1.331487e+02
4.216 5.943144e+00 3.094744e-02 3.056314e-02 3.094744e-02 1.415247e+02 1.408997e+02 1.415247e+02 8.888818e+01 8.851536e+01 8.888818e+01 5.306850e-01 0.000000e+00 9.348636e-01 2.395509e-01 0.000000e+00 3.788139e-01 3.004443e+02 2.993034e+02 3.004443e+02 1.246848e+02 1.349812e+02 1.357366e+02
4.216 5.929543e+00 3.084443e-02 3.032860e-02 3.084443e-02 1.391955e+02 1.373624e+02 1.391955e+02 8.871547e+01 8.806060e+01 8.871547e+01 5.162465e-01 0.000000e+00 8.984139e-01 2.365206e-01 0.000000e+00 3.718697e-01 2.901822e+02 2.841294e+02 2.901822e+02 1.229176e+02 1.324102e+02 1.342989e+02
4.216 5.956142e+00 3.093215e-02 3.048025e-02 3.093213e-02 1.392854e+02 1.381016e+02 1.392854e+02 8.845229e+01 8.797758e+01 8.845229e+01 5.192042e-01 0.000000e+00 8.763753e-01 2.366497e-01 0.000000e+00 3.621078e-01 2.883814e+02 2.850270e+02 2.883814e+02 1.219160e+02 1.318614e+02 1.330551e+02
4.216 5.963171e+00 3.081374e-02 3.040534e-02 3.079798e-02 1.411693e+02 1.391486e+02 1.405480e+02 8.867927e+01 8.815783e+01 8.862488e+01 5.237197e-01 0.000000e+00 9.209635e-01 2.377331e-01 0.000000e+00 3.748138e-01 3.029022e+02 2.908720e+02 2.965895e+02 1.246152e+02 1.331751e+02 1.348246e+02
4.216 6.009293e+00 3.060266e-02 3.002190e-02 3.060266e-02 1.410703e+02 1.378593e+02 1.410703e+02 8.810894e+01 8.719432e+01 8.810894e+01 5.357316e-01 0.000000e+00 9.131876e-01 2.374866e-01 0.000000e+00 3.669524e-01 2.980716e+02 2.858289e+02 2.980716e+02 1.229397e+02 1.303116e+02 1.335184e+02
4.216 5.940634e+00 3.060659e-02 3.016456e-02 3.060659e-02 1.378747e+02 1.360469e+02 1.378747e+02 8.835073e+01 8.776192e+01 8.835073e+01 5.055079e-01 0.000000e+00 8.963712e-01 2.357636e-01 0.000000e+00 3.708240e-01 2.876293e+02 2.805936e+02 2.876293e+02 1.226960e+02 1.315861e+02 1.335445e+02
4.216 5.970702e+00 3.011244e-02 2.973281e-02 3.011244e-02 1.388103e+02 1.373090e+02 1.388103e+02 8.794209e+01 8.749272e+01 8.794209e+01 5.180632e-01 0.000000e+00 8.968150e-01 2.340384e-01 0.000000e+00 3.669702e-01 2.903393e+02 2.850496e+02 2.903393e+02 1.215427e+02 1.314307e+02 1.328384e+02
4.216 5.932800e+00 3.057741e-02 3.021273e-02 3.057507e-02 1.411555e+02 1.397389e+02 1.411555e+02 8.918668e+01 8.871503e+01 8.918668e+01 5.293900e-01 0.000000e+00 8.742487e-01 2.392615e-01 0.000000e+00 3.633373e-01 2.909584e+02 2.862179e+02 2.909584e+02 1.228038e+02 1.329455e+02 1.343605e+02
4.216 5.941553e+00 3.040999e-02 3.000787e-02 3.040999e-02 1.362197e+02 1.342593e+02 1.362197e+02 8.816529e+01 8.761385e+01 8.816529e+01 5.007606e-01 0.000000e+00 7.533701e-01 2.361413e-01 0.000000e+00 3.292229e-01 2.657483e+02 2.563404e+02 2.657483e+02 1.185426e+02 1.263092e+02 1.287103e+02
4.216 5.977051e+00 3.038220e-02 2.989179e-02 3.038220e-02 1.367042e+02 1.346861e+02 1.367042e+02 8.797394e+01 8.729770e+01 8.797394e+01 4.994848e-01 0.000000e+00 8.501053e-01 2.341506e-01 0.000000e+00 3.579072e-01 2.788829e+02 2.716075e+02 2.788829e+02 1.207560e+02 1.294162e+02 1.315450e+02
4.216 5.978068e+00 3.063056e-02 2.997295e-02 3.063056e-02 1.410951e+02 1.374878e+02 1.410951e+02 8.867047e+01 8.772131e+01 8.867047e+01 5.279068e-01 0.000000e+00 9.227638e-01 2.379619e-01 0.000000e+00 3.747864e-01 2.977421e+02 2.824129e+02 2.977421e+02 1.239769e+02 1.311738e+02 1.349744e+02
4.216 5.938670e+00 3.081161e-02 3.039734e-02 3.080791e-02 1.354115e+02 1.339684e+02 1.354115e+02 8.812170e+01 8.760318e+01 8.812170e+01 4.901298e-01 0.000000e+00 7.991762e-01 2.350818e-01 0.000000e+00 3.447105e-01 2.696269e+02 2.649193e+02 2.696269e+02 1.198764e+02 1.286337e+02 1.301116e+02
4.216 5.968412e+00 3.095736e-02 3.037178e-02 3.095736e-02 1.415475e+02 1.395157e+02 1.415475e+02 8.868978e+01 8.795323e+01 8.868978e+01 5.362100e-01 0.000000e+00 8.998207e-01 2.399649e-01 0.000000e+00 3.666193e-01 2.960865e+02 2.884609e+02 2.960865e+02 1.236746e+02 1.318472e+02 1.342022e+02
