PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.31 3.431187e+00 1.373619e-03 1.355780e-03 1.373341e-03 2.098314e+02 2.108441e+02 2.098314e+02 1.393800e+02 1.409115e+02 1.393800e+02 1.782697e+00 1.800161e+00 1.782697e+00 2.272908e-01 9.185392e-01 9.021140e-01 5.193994e+02 5.235051e+02 5.193994e+02 6.759936e+01 2.722744e+02 2.683010e+02
4.31 3.376795e+00 1.449281e-03 1.430563e-03 1.446128e-03 2.268373e+02 2.263923e+02 2.261500e+02 1.453137e+02 1.461193e+02 1.450865e+02 1.889097e+00 1.853480e+00 1.889654e+00 2.293934e-01 9.276824e-01 9.400636e-01 5.699845e+02 5.653620e+02 5.695729e+02 6.954402e+01 2.850239e+02 2.848431e+02
4.31 3.354458e+00 1.504335e-03 1.435817e-03 1.465860e-03 2.215322e+02 2.214611e+02 2.215322e+02 1.456595e+02 1.468312e+02 1.456595e+02 1.677374e+00 1.634566e+00 1.677374e+00 2.175257e-01 8.536688e-01 8.649207e-01 5.286286e+02 5.222899e+02 5.286286e+02 6.953976e+01 2.767853e+02 2.765024e+02
4.31 3.427944e+00 1.447766e-03 1.419317e-03 1.447766e-03 2.187387e+02 2.171620e+02 2.187387e+02 1.429235e+02 1.434813e+02 1.429235e+02 1.722236e+00 1.675455e+00 1.722236e+00 2.184621e-01 8.627144e-01 8.778069e-01 5.284414e+02 5.189761e+02 5.284414e+02 6.793327e+01 2.716282e+02 2.729641e+02
4.31 3.409824e+00 1.391536e-03 1.375189e-03 1.391536e-03 2.170028e+02 2.177262e+02 2.170028e+02 1.436518e+02 1.443447e+02 1.436518e+02 1.573381e+00 1.585772e+00 1.573381e+00 1.946990e-01 8.116903e-01 8.035429e-01 5.077819e+02 5.108796e+02 5.077819e+02 6.445721e+01 2.679992e+02 2.660216e+02
4.31 3.463879e+00 1.492794e-03 1.465853e-03 1.480042e-03 2.150731e+02 2.157620e+02 2.150731e+02 1.416612e+02 1.423789e+02 1.416612e+02 1.625193e+00 1.636312e+00 1.625193e+00 2.086462e-01 8.351575e-01 8.271996e-01 5.102986e+02 5.130883e+02 5.102986e+02 6.693189e+01 2.673159e+02 2.653584e+02
4.31 3.339918e+00 1.515265e-03 1.485779e-03 1.515265e-03 2.156657e+02 2.156152e+02 2.156657e+02 1.444541e+02 1.450868e+02 1.444541e+02 1.528901e+00 1.515952e+00 1.528901e+00 2.042521e-01 7.919604e-01 7.945072e-01 4.981496e+02 4.962954e+02 4.981496e+02 6.833459e+01 2.663324e+02 2.658104e+02
4.31 3.388855e+00 1.481405e-03 1.435924e-03 1.453999e-03 2.362073e+02 2.196456e+02 2.198899e+02 1.462771e+02 1.452285e+02 1.441984e+02 1.895333e+00 1.834003e+00 1.829987e+00 2.351483e-01 9.452083e-01 9.340616e-01 5.735535e+02 5.443122e+02 5.449164e+02 7.110534e+01 2.836235e+02 2.812239e+02
4.31 3.424893e+00 1.456708e-03 1.443773e-03 1.456526e-03 2.126940e+02 2.135549e+02 2.126940e+02 1.405190e+02 1.417908e+02 1.405190e+02 1.752005e+00 1.764329e+00 1.752005e+00 2.207731e-01 9.020090e-01 8.894574e-01 5.208411e+02 5.239692e+02 5.208411e+02 6.685809e+01 2.725803e+02 2.693599e+02
4.31 3.462963e+00 1.411347e-03 1.365976e-03 1.411347e-03 2.240641e+02 2.186339e+02 2.240641e+02 1.431288e+02 1.423686e+02 1.431288e+02 1.995609e+00 1.877190e+00 1.995609e+00 2.416877e-01 9.470153e-01 9.932435e-01 5.765680e+02 5.494066e+02 5.765680e+02 6.982615e+01 2.793782e+02 2.869586e+02
4.31 3.447053e+00 1.439337e-03 1.404293e-03 1.439337e-03 2.158869e+02 2.136548e+02 2.158869e+02 1.417116e+02 1.425536e+02 1.417116e+02 1.567314e+00 1.484732e+00 1.567314e+00 1.938837e-01 7.663222e-01 7.931909e-01 5.049861e+02 4.887778e+02 5.049861e+02 6.405158e+01 2.596355e+02 2.620392e+02
4.31 3.413139e+00 1.543133e-03 1.452086e-03 1.493128e-03 2.238409e+02 2.212397e+02 2.238409e+02 1.444812e+02 1.450168e+02 1.444812e+02 1.810997e+00 1.720552e+00 1.810997e+00 2.368035e-01 8.825797e-01 9.173280e-01 5.511646e+02 5.340778e+02 5.511646e+02 7.256294e+01 2.773864e+02 2.810939e+02
